650 544 1000 413 722 1600 | 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
578 320 950 285 515 1605 | 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
750 286 750 370 585 1620 | 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
774 462 1050 383 729 1660 | 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
490 186 1600 392 494 1665 | 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
1016 422 1300 612 842 1670 | 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
461 357 700 346 622 1690 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
1040 598 1600 625 986 1710 | 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
644 460 450 452 687 1720 | 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
568 309 1600 521 504 1750 | 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
513 354 600 313 581 1760 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
662 325 1500 416 585 1765 | 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
910 596 1000 694 944 1770 | 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
473 302 850 255 503 1775 | 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
564 220 1250 264 447 1795 | 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
686 501 1800 429 729 1805 | 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1034 514 1050 664 951 1830 | 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0
588 396 1550 277 591 1835 | 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
456 269 550 330 581 1840 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
947 374 2100 739 638 1860 | 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
556 499 1200 498 687 1865 | 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
678 378 1200 428 512 1890 | 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
458 394 950 346 549 1895 | 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1026 498 1900 604 918 1900 | 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
590 426 1300 310 678 1920 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
582 312 1000 316 556 1955 | 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
896 496 1300 673 876 1960 | 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
946 553 1800 710 951 1975 | 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
460 424 700 379 636 1980 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
586 155 1500 278 434 1995 | 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
920 672 1600 686 1020 2000 | 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
848 448 1550 558 813 2005 | 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0
1020 414 1350 643 883 2020 | 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0
610 331 1800 291 578 2035 | 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1136 567 1500 511 926 2040 | 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1044 590 1650 656 1027 2060 | 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
471 244 550 491 573 2070 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
664 278 1500 407 444 2080 | 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
731 485 1300 619 920 2090 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
480 329 1200 360 536 2095 | 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1006 565 900 580 884 2100 | 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
914 588 1050 725 985 2120 | 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1030 741 1200 593 1028 2140 | 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
604 247 1250 330 543 2155 | 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1130 483 950 550 891 2160 | 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0
932 453 2100 689 883 2165 | 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
558 452 1200 489 546 2180 | 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
496 381 1500 395 643 2185 | 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
834 348 1850 537 745 2195 | 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0
1154 659 1250 563 1035 2200 | 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
956 629 2400 702 1027 2205 | 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
398 276 1250 243 505 2215 | 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
841 554 900 526 928 2230 | 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0
858 524 2150 550 889 2235 | 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
1024 657 650 632 993 2260 | 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
826 627 1800 771 985 2265 | 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
948 506 1800 701 810 2290 | 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
728 522 1550 619 847 2295 | 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
774 558 800 521 907 2300 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0
1042 522 1700 596 891 2305 | 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
853 499 1050 435 809 2315 | 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0
1016 641 1500 572 960 2330 | 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
944 417 1450 444 753 2335 | 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
1066 698 2000 609 1035 2345 | 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1061 435 1750 677 687 2350 | 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
688 351 1100 283 623 2370 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
968 593 1750 457 897 2375 | 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
594 409 2000 505 553 2385 | 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1140 559 1550 542 967 2390 | 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
856 283 2100 551 732 2395 | 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0
1327 571 2300 919 944 2400 | 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
936 696 1400 678 993 2405 | 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
496 304 1750 353 415 2415 | 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
891 499 1700 625 704 2420 | 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
558 349 500 352 581 2430 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
880 459 2400 564 876 2435 | 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
1406 695 2100 784 1224 2440 | 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
1010 557 950 611 925 2450 | 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
851 630 1500 518 1004 2460 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
1060 614 1450 648 1000 2465 | 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1034 733 1250 624 1069 2490 | 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
962 509 1200 496 862 2495 | 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0
1276 693 1500 853 1182 2500 | 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
839 399 1350 414 741 2505 | 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
721 628 900 587 962 2520 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
875 369 2250 571 549 2525 | 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
903 627 1400 485 963 2530 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
1052 598 2300 588 967 2535 | 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1300 869 1800 866 1326 2540 | 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
863 575 1650 427 885 2545 | 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
1400 611 1550 823 1189 2560 | 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0
954 493 2050 436 829 2565 | 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
990 528 2000 471 884 2575 | 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
845 546 950 557 969 2580 | 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0
773 625 800 554 921 2590 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
922 596 1700 657 925 2595 | 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1424 787 1850 836 1333 2600 | 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0
733 573 1050 496 843 2605 | 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
846 542 1350 502 963 2610 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
1044 475 1700 587 750 2620 | 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
824 491 1450 505 787 2625 | 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1111 682 1500 799 1226 2630 | 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0
946 772 2000 670 1069 2635 | 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
874 548 1950 542 862 2640 | 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
901 575 2300 617 780 2650 | 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
1294 785 1250 905 1291 2660 | 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0
857 491 1100 466 850 2665 | 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0
716 540 750 571 921 2670 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
784 445 650 666 858 2680 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1
948 409 1500 475 794 2685 | 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
1207 645 2300 980 978 2690 | 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
1070 690 2050 640 1076 2695 | 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1044 686 1400 794 1205 2700 | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0
1312 650 2300 869 1189 2705 | 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
826 521 1200 538 874 2710 | 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
938 649 1400 669 852 2720 | 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
972 585 1800 488 938 2725 | 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1286 769 2100 845 1258 2730 | 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
1214 545 2050 717 1051 2735 | 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0
1336 826 2600 882 1333 2745 | 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
850 697 1500 551 1018 2750 | 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
976 428 2300 450 816 2765 | 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
1447 716 2500 818 1028 2770 | 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1238 721 2350 730 1195 2775 | 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0
842 583 1200 557 896 2785 | 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1410 687 2150 815 1265 2790 | 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0
1206 824 2000 951 1291 2805 | 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
974 615 1550 521 1025 2810 | 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
1161 627 2300 898 1002 2820 | 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0
791 478 2200 667 638 2825 | 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1317 714 1900 887 986 2830 | 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1108 719 1750 799 1153 2835 | 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0
1154 755 1000 701 1213 2840 | 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0
1280 685 1550 884 1223 2850 | 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0
1121 758 2100 791 1302 2860 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
1330 742 2050 921 1298 2865 | 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0
1396 838 1700 752 1266 2870 | 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
970 344 1750 489 781 2885 | 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0
1304 861 1850 897 1367 2890 | 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1232 637 1800 769 1160 2895 | 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0
731 515 750 732 913 2900 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
1068 548 1300 463 929 2910 | 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
994 520 2050 502 925 2925 | 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1520 756 1750 722 1273 2930 | 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1322 726 2900 861 1265 2935 | 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
1133 703 2250 700 1183 2945 | 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
948 725 2000 661 928 2950 | 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
886 654 2300 567 1025 2955 | 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
1207 651 1400 685 1166 2960 | 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0
1224 621 2650 709 1127 2965 | 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0
1260 656 2600 744 1182 2975 | 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0
788 549 2050 415 887 2985 | 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
1390 754 1150 791 1231 2990 | 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1192 724 2300 930 1223 2995 | 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
1231 827 1700 698 1310 3000 | 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0
1069 661 2100 628 1116 3005 | 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0
1314 603 2300 860 1048 3020 | 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
1414 930 1450 804 1375 3030 | 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1216 900 2600 943 1367 3035 | 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1144 676 2550 815 1160 3040 | 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0
1219 596 1550 594 1047 3045 | 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0
1101 825 1100 767 1268 3060 | 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0
1164 831 1600 693 1289 3070 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0
1432 795 2500 768 1273 3075 | 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1243 772 1850 607 1191 3085 | 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0
1054 448 1600 442 861 3100 | 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
1334 690 2250 616 1135 3105 | 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
960 506 2500 664 791 3115 | 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1225 743 1150 737 1275 3120 | 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0
1153 822 1000 734 1227 3130 | 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0
1302 793 1900 837 1231 3135 | 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1113 770 1250 676 1149 3145 | 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0
1226 739 1550 682 1269 3150 | 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0
1246 556 2900 723 1114 3165 | 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0
1717 844 3100 1091 1326 3170 | 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
1326 969 2200 850 1375 3175 | 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1332 695 2050 912 1157 3180 | 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0
1162 779 2500 825 1106 3190 | 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
1426 711 1950 807 1238 3195 | 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1237 688 1300 646 1156 3205 | 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0
1400 830 1750 783 1307 3220 | 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1328 606 1700 655 1100 3225 | 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0
1587 842 2500 1160 1284 3230 | 1 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
1450 887 2250 820 1382 3235 | 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1424 883 1600 974 1511 3240 | 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0
1151 770 1900 866 1044 3250 | 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
1269 724 1900 644 1201 3260 | 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0
1352 782 2000 668 1244 3265 | 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0
1666 966 2300 1025 1564 3270 | 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
1229 672 2150 586 1123 3275 | 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
1029 741 850 746 1206 3280 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0
1240 472 2350 762 1079 3285 | 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0
1111 901 1700 759 1344 3290 | 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
1320 885 1650 889 1340 3295 | 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1131 734 2600 587 1151 3305 | 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0
1338 676 1900 736 1227 3310 | 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0
1790 884 2350 995 1571 3330 | 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0
1157 691 2350 809 1065 3340 | 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
1235 819 1750 729 1351 3350 | 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0
1477 779 2000 958 1464 3360 | 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0
1312 869 2500 829 1307 3365 | 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1263 647 2850 1039 953 3370 | 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1123 846 1850 668 1225 3375 | 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
1267 672 2800 776 1018 3380 | 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
